"word","mean_percentile","n_sources","sources","mean_raw_concreteness","gloss_english","tier","selected"
"favor",0.14012627148369,1,"Soares2017_MinhoWordPool",3.17,"favour","extended",FALSE
"honesto",0.14012627148369,1,"Soares2017_MinhoWordPool",3.17,"honest","extended",FALSE
"imaturo",0.14012627148369,1,"Soares2017_MinhoWordPool",3.17,"immature","extended",FALSE
"necessidade",0.14012627148369,1,"Soares2017_MinhoWordPool",3.17,"need","extended",FALSE
"positivo",0.14012627148369,1,"Soares2017_MinhoWordPool",3.17,"positive","extended",FALSE
"tédio",0.14012627148369,1,"Soares2017_MinhoWordPool",3.17,"boredom","extended",FALSE
"tendência",0.14012627148369,1,"Soares2017_MinhoWordPool",3.17,"trend","extended",FALSE
"casual",0.137670992634163,1,"Soares2017_MinhoWordPool",3.16,"casual","extended",FALSE
"componente",0.137670992634163,1,"Soares2017_MinhoWordPool",3.16,"component","extended",FALSE
"aproximação",0.135566467905998,1,"Soares2017_MinhoWordPool",3.15,"approximation","extended",FALSE
"concessão",0.135566467905998,1,"Soares2017_MinhoWordPool",3.15,"concession","extended",FALSE
"conflito",0.135566467905998,1,"Soares2017_MinhoWordPool",3.15,"conflict","extended",FALSE
"dificuldade",0.135566467905998,1,"Soares2017_MinhoWordPool",3.15,"dificulty","extended",FALSE
"factor",0.135566467905998,1,"Soares2017_MinhoWordPool",3.15,"factor","extended",FALSE
"fantasia",0.135566467905998,1,"Soares2017_MinhoWordPool",3.15,"fantasy","extended",FALSE
"respeito",0.135566467905998,1,"Soares2017_MinhoWordPool",3.15,"respect","extended",FALSE
"suspensão",0.135566467905998,1,"Soares2017_MinhoWordPool",3.15,"suspension","extended",FALSE
"vantagem",0.135566467905998,1,"Soares2017_MinhoWordPool",3.15,"advantage","extended",FALSE
"Disposição",0.132481504695504,4,"Cameirao2010;Marques2005;Marques2007;Soares2017_MinhoWordPool",2.31,"disposition","extended",FALSE
"ameaçador",0.130305156085584,1,"Soares2017_MinhoWordPool",3.14,"threatening","extended",FALSE
"calma",0.130305156085584,1,"Soares2017_MinhoWordPool",3.14,"calm","extended",FALSE
"condição",0.130305156085584,1,"Soares2017_MinhoWordPool",3.14,"condition","extended",FALSE
"contrário",0.130305156085584,1,"Soares2017_MinhoWordPool",3.14,"contrary","extended",FALSE
"corajoso",0.130305156085584,1,"Soares2017_MinhoWordPool",3.14,"courageous","extended",FALSE
"descrição",0.130305156085584,1,"Soares2017_MinhoWordPool",3.14,"discription","extended",FALSE
"enfadonho",0.130305156085584,1,"Soares2017_MinhoWordPool",3.14,"boring","extended",FALSE
"fase",0.130305156085584,1,"Soares2017_MinhoWordPool",3.14,"phase","extended",FALSE
"frouxo",0.130305156085584,1,"Soares2017_MinhoWordPool",3.14,"slack","extended",FALSE
"genial",0.130305156085584,1,"Soares2017_MinhoWordPool",3.14,"ingenious","extended",FALSE
"habilidade",0.130305156085584,1,"Soares2017_MinhoWordPool",3.14,"skill","extended",FALSE
